"MXIM-AV-1-4-1","VUFKU (All-Ukrainian Photo Cinema Administration)","Gobierno Ucraniano de la Unión Soviética","Gobierno Ucraniano de la Unión Soviética","VUFKU (Administración Panucraniana para la Producción Foto Cinematográfica) fue fundada en la década de 1920, bajo la dirección del Departamento Nacional de Educación del Gobierno Soviético Ucraniano como parte de un proyecto destinado a la administración de las salas de cine, las compañías productoras y las instituciones cinematográficas de toda Ucrania. Conformado por un pequeño grupo de pequeños estudios, hasta el año de 1928 la VUFKU había producido más de 150 filmes (la mayoría de ellos cortometrajes). Con la fundación de esta institución productora, el Gobierno Soviético Ucraniano logró monopolizar toda la producción cinematográfica de dicho país. La VUFKU realizó la mayor parte de sus producciones en dos estudios ubicados en las localidades de Odesa, que son Kyev y Kharkov; en el estudio de Kyev, la VUFKU produjo alrededor de 40 filmes al año a partir de su construcción en 1927, lo que lo posicionó como uno de los estudios cinematográficos más modernos y mejor equipados de toda Europa para finales de la década de 1920. Como la mayoría de los estudios cinematográficos de Europa en esa época, el referente a superar era los estudios estadounidenses de Hollywood, así que gran parte de la producción de esta casa productora se basó en las técnicas cinematográficas hollywoodenses; la VUFKU tuvo éxito en su cometido y terminó convirtiéndose en un referente cultural y de negocios para gran parte de los estudios cinematográficos en la Unión Soviética, y en el continente europeo. (Fuente: http://www.kinofestnyc.com/history.html)","Denis Abramovich Kaufman nació en 1896 en el seno de una familia judía en Bialystok, ciudad perteneciente en aquellos años a la Rusia zarista. Interesado por el futurismo, adoptó el seudónimo de Dziga Vertov, que significa algo así como \"gira, peonza\" en ucraniano. En 1918, tras la revolución, el Comité del Cine de Moscú lo contrató para trabajar en Kino-Nedelia (\"Cine-Semana\", semanario cinematográfico de noticias de actualidad soviético), en la ciudad de Moscú. Vertov trabajó montando noticiarios cinematográficos durante tres años; su primera película como director fue El aniversario de la Revolución (1919), seguida de La batalla de Tsartitsyn (1920), El tren Lenin (1921) e Historia de la guerra civil (1922). En estas películas, Vertov exploró las posibilidades del montaje, ensamblando fragmentos de película sin tener en cuenta su continuidad formal, temporal, ni lógica, buscando destacar un efecto poético que impactara a los espectadores. En 1919, Vertov y otros jóvenes cineastas, entre los que se encontraba su futura esposa Elisaveta Svilova, crearon un grupo llamado Kinoks (Cine-Ojo). Más tarde se les uniría también el hermano de Vertov, Mikhail Kaufman. Entre 1922 y 1923, Vertov y Svilova escribieron varios manifiestos que aparecieron en publicaciones de vanguardia; así desarrollaron su teoría del Cine-Ojo. Vertov y los otros miembros del grupo rechazaron todos los elementos del cine convencional: desde la escritura previa de un guión hasta el recurso de los actores profesionales, pasando por el rodaje en estudios, los decorados, la iluminación, etc. Su objetivo fue captar la \"verdad\" cinematográfica montando fragmentos de actualidad que permitieran conocer una realidad más profunda que no puede ser percibida por el ojo. Según el propio Vertov: \"fragmentos de energía real que, mediante el arte del montaje, se van acumulando hasta formar un todo global\", permitiendo \"ver y mostrar el mundo desde el punto de vista de la revolución proletaria mundial\". Durante los años 20 rodó varias películas, destaca El hombre de la cámara (Chelovek kinoapparatom, 1929). (Fuente: http://es.wikipedia.org/wiki/Dziga_Vertov)","Donación","1999"
"MXIM-AV-1-4-2","Empire Marketing Board/New Era Films","","British International Pictures","La Empire Marketing Board (EMB) fue fundada en 1926 por el Secretario del Estado para las Colonias Leopold Amery del Partido Conservador de Gran Bretaña, con el fin de desarrollar y de promocionar un programa de películas para tender lazos con el mercado internacional y, en particular, con los países del Imperio. En un primer momento, la instancia estuvo dirigida por Stephen Tallents y John Grierson como colaborador (quien entonces era estudiante universitario de ciencias sociales); ambos lograron hacer innovaciones en la producción, distribución y exhibición fílmica de lo que Grierson llamaba \"Filme documental\"; estos personajes legaron escritos sobre los usos de este género cinematográfico. Los primeros filmes estuvieron enfocados en documentar e ilustrar las relaciones comerciales de Gran Bretaña, para publicitar y legitimar la política económica imperial. De la EMB salieron numerosos documentales: Conquest (1928), Drifters (1929), One Family (1930), Windmill in Barbados (1933), Cargo from Jamaica (1933).","John Grierson (26 de abril de 1898 - 19 de febrero de 1972) fue uno de los primeros y más influyentes documentalistas de la historia del cine. Nació en Deanstown, Escocia; estudió comunicación en la Universidad de Glasgow; su primer trabajo cinematográfico fue Drifters (1929) acerca de los pescadores de Arenque en Inglaterra. El estreno de Drifters fue un gran éxito, se hizo con fondos de la Empire Marketing Board (EMB), la cual le solicitaría a Grierson continuar con su tarea como realizador, además se convirtió en el director de la Unidad de Filmes de la misma EMB. Grierson era una persona creativa, extremadamente organizada y disciplinada, por lo que se encargó de reclutar a un ejército de prospectos que impulsaran la Unidad de Filmes, personas con poca o ninguna experiencia y que, con el tiempo, se convirtieron en grandes directores del género documental; con sus películas, todos ayudaron a promover una nueva imagen de la clase trabajadora y su labor fue de importancia en el desarrollo industrial de Gran Bretaña. Grierson continuó a la cabeza de la Unidad de Filmes durante varios años donde se dio a conocer como el \"padrino del documental\". En 1933 la EMB desapareció y la Unidad de Filmes pasó a formar parte de la Oficina General de Correos convirtiéndose en la Unidad de Filmes de la Oficina General de Correos (GPO Film Unit), de la cual Grierson fue director hasta 1938; ese año fue invitado a Canadá por el mismo gobierno para formar un organismo nacional que realizara películas cinematográficas. Al año siguiente (1939) Canadá creó la Comisión Nacional de Filmes, que luego se convertiría en la Junta Nacional Fílmica del Canadá (National Film Board of Canada), de la cual Grierson fue su primer comisionado. Cuando Canadá entró en la II Guerra Mundial en el mismo año, la NFB se enfocó en la realización de filmes con fines propagandísticos, muchos de los cuales fueron dirigidos por el mismo Grierson. Después de la Guerra, los contenidos se enfocaron en la vida de los canadienses. La National Film Board of Canada es una institución reconocida mundialmente por su alta calidad, muchos de sus productos han ganado premios de la Academia. En 1957 Grierson recibió un reconocimiento especial en la ceremonia de premios de filmes de Canadá.","",""
"MXIM-AV-1-4-3","VUFKU (All-Ukrainian Photo Cinema Administration)","Gobierno Ucraniano de la Unión Soviética","Gobierno Ucraniano de la Unión Soviética","VUFKU (Administración Panucraniana para la Producción Foto Cinematográfica) fue fundada en la década de 1920, bajo la dirección del Departamento Nacional de Educación del Gobierno Soviético Ucraniano como parte de un proyecto destinado a la administración de las salas de cine, las compañías productoras y las instituciones cinematográficas de toda Ucrania. La VUFKU fue formada por un reducido número de pequeños estudios, en 1928 ya había producido más de 150 filmes (la mayoría de ellos cortometrajes). Con la creación de esta institución, el Gobierno Soviético Ucraniano logró monopolizar toda la producción cinematográfica de dicho país. La mayor parte de las realizaciones de la VUFKU salieron de dos estudios ubicados en las localidades de Odesa, que son Kyev y Kharkov. A partir de 1927, año de la construcción del estudio de Kyev, la VUFKU produjo, sólo en ese lugar, alrededor de 40 filmes al año; además de que tuvo instalaciones que se contaban entre las más modernas y mejor equipadas de toda Europa a finales de la década de 1920. Para la mayoría de los estudios cinematográficos del viejo continente de esa época, un referente a superar fueron los estudios estadounidenses de Hollywood, no es extraño, que gran parte de la producción de la VUFKU se basara en las técnicas cinematográficas hollywoodenses. La VUFKU tuvo éxito en su cometido y terminó convirtiéndose en un modelo cultural y de negocios para gran parte de los estudios cinematográficos en la Unión Soviética y en el continente europeo. (Fuente: http://www.kinofestnyc.com/history.html)","Denis Abramovich Kaufman nació en 1896 en el seno de una familia judía en Bialystok, ciudad perteneciente en aquellos años a la Rusia zarista. Interesado por el futurismo, adoptó el seudónimo de Dziga Vertov, que significa algo así como \"gira, peonza\" en ucraniano. En 1918, tras la revolución, el Comité del Cine de Moscú lo contrató para trabajar en Kino-Nedelia (\"Cine-Semana\", semanario cinematográfico de noticias de actualidad soviético), en la ciudad de Moscú. Vertov trabajó montando noticiarios cinematográficos durante tres años; su primera película como director fue El aniversario de la Revolución (1919), seguida de La batalla de Tsartitsyn (1920), El tren Lenin (1921) e Historia de la guerra civil (1922). En estas películas, Vertov exploró las posibilidades del montaje, ensamblando fragmentos de película sin tener en cuenta su continuidad formal, temporal, ni lógica, buscando destacar un efecto poético que impactara a los espectadores. En 1919, Vertov y otros jóvenes cineastas, entre los que se encontraba su futura esposa Elisaveta Svilova, crearon un grupo llamado Kinoks (Cine-Ojo). Más tarde se les uniría también el hermano de Vertov, Mikhail Kaufman. Entre 1922 y 1923, Vertov y Svilova escribieron varios manifiestos que aparecieron en publicaciones de vanguardia; así desarrollaron su teoría del Cine-Ojo. Vertov y los otros miembros del grupo rechazaron todos los elementos del cine convencional: desde la escritura previa de un guión hasta el recurso de los actores profesionales, pasando por el rodaje en estudios, los decorados, la iluminación, etc. Su objetivo fue captar la \"verdad\" cinematográfica montando fragmentos de actualidad que permitieran conocer una realidad más profunda que no puede ser percibida por el ojo. Según el propio Vertov: \"fragmentos de energía real que, mediante el arte del montaje, se van acumulando hasta formar un todo global\", permitiendo \"ver y mostrar el mundo desde el punto de vista de la revolución proletaria mundial\". Durante los años 20 rodó varias películas, destaca El hombre de la cámara (Chelovek kinoapparatom, 1929). (Fuente: http://es.wikipedia.org/wiki/Dziga_Vertov)","",""
"MXIM-AV-1-12-333","Centro de Producción Casa Comal","Producción ejecutiva: Elias Jimenéz Trachtenberg; Dirrección de Producción: Pedro Díaz Valdés","","Centro de Producción Casa Comal, fue pionera en darle impulso a un movimiento artístico y cultural y a la vez recreativo que rompió con los duros esquemas de censura y represión del pasado, abriendo espacios de expresión a artistas y jóvenes. A lo largo de su historia, Casa Comal ha sido sinónimo de juventud, alegría y entretenimiento masivo y simultáneamente es reconocida por su labor docente, sus producciones cinematográficas.","","",""
"MXIM-AV-1-12-334","Producciones Video Arte","Francis Mena Ortega","Mantica Waid y Cia Ltda.","","Dr. Jaime Incer Barquero: Nació en Boaco en 1934. Estudió en el Instituto Pedagógico de Managua. Se graduó en Farmacia y Química en la Universidad Nacional Autónoma, León, en 1959. Hizo estudios de posgrado en la Universidad de Michigan, donde se graduó en Ciencias Biológicas en 1963. Durante casi 30 años de vida profesional Jaime Incer ha recorrido, observado y fotografiado Nicaragua, por tierra, agua y aire, reconociendo y estudiando el rico escenario natural y cultural del país. Como viajero incansable por el territorio, además de acucioso fotógrafo, ha logrado imprimir en la memoria y en la lente de su cámara miles de imágenes, que el mismo ha seleccionado para ilustrar la página Viajando por Nicaragua.","",""
"MXIM-AV-1-12-335","","","Canal veintidos","Canal 22, televisora pública de México, produce y difunde, mediante la tecnología a su alcance, las manifestaciones artísticas y culturales del país y del mundo. Contribuye al aprecio por las artes y el conocimiento, y promueve la diversidad y los valores de la convivencia democrática.","","",""
"MXIM-AV-1-12-336","Lobster Films","","","Lobster Films es una pequeña compañía productora independiente que se localiza en el oeste de Carolina del Norte.","","",""
"MXIM-AV-1-12-337","Lobster Films","","","Lobster Films es una pequeña compañía productora independiente que se localiza en el oeste de Carolina del Norte.","","",""
"MXIM-AV-1-4-7","Kino International Corp.","Esther Shub","","","Esfir Shub (1894-1959). La realizadora y montadora soviética Esfir Shub (Esther Choub / Eshr llinitchina), pionera del montaje de archivos, se uniría tras la Revolución al movimiento vanguardista LEF (Organización de escritores de izquierda) fundado por Mayakovski. A partir de 1922 trabaja como montadora en la fábrica de Goskino (a partir de entonces Mosfilm), montando una decena de películas soviéticas y remontando unas 200 extranjeras, entre las que destaca El doctor Mabuse de Fritz Lang (1922). Tras colaborar algún tiempo con Vertov se desvió del radicalismo del “Cine-ojo” para seguir su propio camino.","",""
"MXIM-AV-1-12-339","Instituto de Investigaciones Dr. José María Luis Mora, Laboratorio Audiovisual de Investigación Social (LAIS)","","Laboratorio Audiovisual de Investigación Social","El Instituto Mora es una institución pública, centro CONACyT, dedicada a la investigación y docencia en historia y ciencias sociales. Se fundó en 1981, cuenta con una planta permanente de investigadores en diversas disciplinas y líneas de investigación e imparte diversos posgrados. En 1993, en el área de Historia Oral, comenzó la producción audiovisual, con el documental Un pueblo en la memoria. Desde entonces el Instituto ha seguido produciendo documental a partir de los resultados de diversas investigaciones. En el 2000 se conforma el Laboratorio Audiovisual de Investigación Social, donde se han seguido realizando documentales, en el marco de su objetivo central: desarrollar investigación social con y sobre imágenes de los siglos XIX a XXI. A la fecha el Instituto ha producido: Un pueblo en la memoria, Tradición o modernidad: reto de una generación, El buen restaurador ama lo antiguo, Cuando la rumba nos conoció, Mi Multi es mi Multi, Km. C-62 Un nómada del riel, El arte de hacer ciudad, De dolor y esperanza, Revelando el rollo. Los usos de lo visual en la investigación social, El triángulo de Tacubaya, Ciudad olimpia. El año en que fuimos modernos y De la tele a la boca. Una reflexión sobre desarrollo infantil y televisión. (Fuente: LAIS)","","",""
"MXIM-AV-1-12-340","Nadir Films, IBCinema, Teatre de l´Ull","Belém Gómez Duet; Juan José Benavent","","","","",""
"MXIM-AV-1-12-341","Instituto Camoes, Laranja azul , Midas Películas para Figuras de la Serie Relevantes de Cultura portuguesa de BBC2","Pedro Borges","","","","",""
"MXIM-AV-1-12-342","","David MacDougall","","","David MacDougall es un cineasta etnográfico, erudito y escritor de cine, las ciencias sociales y la educación. Aunque nació en los EE.UU. de padres estadounidenses y canadienses, ha vivido en Australia desde 1975. Se educó en la Escuela Dalton, la Escuela de Putney, la Universidad de Harvard y la Universidad de California en Los Angeles. (Fuente: http://www.roninfilms.com.au/person/139/david-macdougall.html)","",""
"MXIM-AV-1-12-343","","Coast Castle Films, SA","Les Films de la Pléiade","Obras Documentais es una producción portuguesa que recoge obras representativas de documentalistas.","Jean Roch, su larga relación con los temas africanos empezó en 1941 después de trabajar como ingeniero civil supervisor de un proyecto de construcción en Níger. Poco después volvió a Francia para participar en la Resistencia francesa. Después de la Segunda Guerra Mundial trabajó temporalmente como periodista. (Fuente: http://www.uhu.es/cine.educacion/cineyeducacion/documentrealidad.htm)","",""
"MXIM-AV-1-12-344","","","","","","",""
"MXIM-AV-1-12-345","","","","","","",""
"MXIM-AV-1-12-346","","","","","Hebe Mattos es profesora titular de Historia de Brasil, en la Universidad Federal Fluminense y coordinadora del proyecto, Memórias do Cativeiro en el Laboratório de História Oral e Imagen; es autora de libros y artículos sobre esclavitud pos-abolición y es co-directora, con Martha Abreu de los filmes Memórias do Cativeiro (2005) y Jongos, Calangos e Folias (2007). Martha Abreu es profesora asociada del Departamento de Historia y del Programa de Posgrado en Historia de la Universidad Federal Fluminense. Autora de libros y de artículos sobre cultura y música negra; fue coordinadora general del proyecto, Jongos, Calangos e Folias. Música Negra, memoria y poesia y co-directora con Hebe Mattos de los filmes Memórias do Cativeiro (2005) y Jongos, Calangos e Folias (2007)","Donación Ana Mauad","1/09/2014"
"MXIM-AV-1-12-347","Petrobras","","Universidade Federal Fluminense-UFF","A partir de 1994 LABHOI se posiciona como un archivo de fuentes orales, por la recopilación de entrevistas en DVD dispuestas en serie. Las series se organizan a partir de las líneas de investigación del laboratorio. Cada serie consta de colecciones de entrevistas producidas por investigaciones llevadas a cabo por los profesores del laboratorio, los estudiantes de licenciatura y posgrado, así como por investigadores asociados. De este modo, el archivo de historia oral LABHOI-UFF está definido por la naturaleza experimental y didáctica de la colección, que consiste en gran parte en el resultado del trabajo de pregrado o posgrado, que es presentado y socializado con la metodología de la historia oral. (Fuente: http://www.labhoi.uff.br/node/29)De este modo, la Historia Oral Archivo LABHOI-UFF está definido por la naturaleza experimental y didáctica de la colección, que consiste en gran parte como resultado del trabajo de pregrado o postgrado, siendo presentado y socializado con la metodología de la historia oral. (Fuente: http://www.labhoi.uff.br/node/29)","Hebe Mattos, es doctora en Historia por la Universidade Federal Fluminense (UFF), con posdoctorado en la Universidad de Maryland (1997), en la UNICAMP (Brasil, 2001) y en la Sorbona-París IV (Francia, 2008). Actualmente es profesora titular de Historia de Brasil en la UFF y coordinadora del Laboratorio de Historia Oral e Imagen de esa misma universidad. Ha sido profesora visitante en la Universidad de Michigan (1996), en la École des Hautes Études en Sciences Sociales de París (2004) y en Columbia University (2013). Ha sido codirectora de los siguientes documentales históricos (pueden consultarse online): Memórias do cativeiro (2005); Jongos, calangos e folias. Música negra, memória e poesia (2007); Versos e cacetes. O jogo do pau na cultura afro-fluminense (2009) y Passados presentes: o fantasma dos Breves (2011). (Fuente: http://historia.fundacionmapfre.org/historia/es/coleccion/autores/hebe-mattos.jsp)","Donación Ana Mauad","1/09/2014"
"MXIM-AV-1-12-348","Projecto Capoeira Viva 2007","","Laboratorio de História Oral e imagem- LABHOI, Universidade Federal Fluminense-UFF","A partir de 1994 LABHOI se posiciona como un archivo de fuentes orales, por la recopilación de entrevistas en DVD dispuestas en serie. Las series se organizan a partir de las líneas de investigación del laboratorio. Cada serie consta de colecciones de entrevistas producidas por investigaciones llevadas a cabo por los profesores del laboratorio, los estudiantes de licenciatura y posgrado, así como por investigadores asociados. De este modo, el archivo de historia oral LABHOI-UFF está definido por la naturaleza experimental y didáctica de la colección, que consiste en gran parte en el resultado del trabajo de pregrado o posgrado, que es presentado y socializado con la metodología de la historia oral. (Fuente: http://www.labhoi.uff.br/node/29)De este modo, la Historia Oral Archivo LABHOI-UFF está definido por la naturaleza experimental y didáctica de la colección, que consiste en gran parte como resultado del trabajo de pregrado o postgrado, siendo presentado y socializado con la metodología de la historia oral. (Fuente: http://www.labhoi.uff.br/node/29)","Dr. Matthias Röhrig Assunção, desde 2007 es investigador asociado del Laboratorio de Historia Oral e Imagen (LABHOI) y el Centro de Investigación de Historia de la Cultura (NUPEHC), ambos ubicados en la Universidad Federal de Río de Janeiro en Niterói (UFF). (Fuente: http://www.essex.ac.uk/history/staff/profile.aspx?ID=1064)","Donación Ana Mauad","1/09/2014"
"MXIM-AV-1-12-349","","Ana Galicia","","Rostros de la Antropología es una serie de documentales en los que se dan a conocer los trabajos de investigación y las aportaciones de los más importantes investigadores del INAH que han contribuido al desarrollo de la antropología y arqueología en nuestro país.","","Donación Graciela de Garay","1/09/2014"
"MXIM-AV-1-12-350","Canal 22","Alejandra Islas","","Canal 22, televisora pública de México, produce y difunde, mediante la tecnología a su alcance, las manifestaciones artísticas y culturales del país y del mundo. Contribuye al aprecio por las artes y el conocimiento, y promueve la diversidad y los valores de la convivencia democrática.","Alejandra Islas Caro, es mexicana, estudió cine en el Centro Universitario Estudios Cinematográficos, de la Universidad Nacional Autónoma de México (UNAM). Ha dirigido decenas de documentales con instituciones culturales y de manera independiente. Su primer largometraje, Muxes: auténticas, intrépidas, buscadoras del peligro (2005), participó en diversos festivales de cine documental y cosechó varios premios. También ha recibido estímulos y becas para la escritura de guión de ficción y desarrolló proyectos por parte del IMCINE, el Sindicato de Autores, el Taller del Sundance en México y la Hubert Bals Fund. Cofundadora de la cooperativa de cine Salvador Toscano y de la Asociación de Documentalistas de México, ADOC-MEXICO. Ha sido jurado en más de diez ocasiones en festivales y concursos dentro y fuera del país.","",""
"MXIM-AV-1-12-351","","","SEMARNAT: CONACYT: Pronatura, Chiapas: Instituto Mexicano de Tecnología del Agua: INMUJERES. CONACYT. Producción ejecutiva: Roberto Menéndes Frione","","","",""
"MXIM-AV-1-12-352","Instituto Mexicano de Tecnología del Agua","Producción ejecutiva: Jorge Martínez /Productor de Campo: José Peguero","","","","",""
"MXIM-AV-1-12-353","UASLP","","CEPAV, ECC","","","",""
"MXIM-AV-1-13-1","INCIDE Social A.C., Laboratorio Audiovisual de Investigación Social, Instituto Mora, CONACyT","","","Instituto Mora/LAIS. El Instituto Mora es una institución pública, centro CONACyT, dedicada a la investigación y docencia en historia y ciencias sociales. Se fundó en 1981, cuenta con una planta permanente de investigadores en diversas disciplinas y líneas de investigación e imparte diversos posgrados. En 1993, en el área de Historia Oral, comienza la producción audiovisual, con el documental Un pueblo en la memoria. Desde entonces el Instituto ha seguido produciendo documental a partir de los resultados de diversas investigaciones. En el 2000 se conforma el Laboratorio Audiovisual de Investigación Social (LAIS), donde se ha seguido realizando documental, en el marco de su objetivo central: desarrollar investigación social con y sobre imágenes de los siglos XIX a XXI. A la fecha el Instituto ha producido: Un pueblo en la memoria, Tradición o modernidad: reto de una generación, El buen restaurador ama lo antiguo, Cuando la rumba nos conoció, Mi Multi es mi Multi, Km. C-62 Un nómada del riel, El arte de hacer ciudad, De dolor y esperanza, Revelando el rollo. Los usos de lo visual en la investigación social, El triángulo de Tacubaya, Ciudad Olimpia. El año en que fuimos modernos y De la tele a la boca. Una reflexión sobre desarrollo infantil y televisión. (LAIS) www.mora.edu.mx INCIDE Social. Iniciativa Ciudadana y Desarrollo Social, INCIDE Social, A. C., es una asociación civil sin fines de lucro, constituida por personas con experiencia en el ámbito académico, la investigación y el activismo civil, que decidieron organizarse para promover una serie de valores y principios que compartían respecto de la democracia, la justicia, la responsabilidad social del Estado y la participación ciudadana. http://www.incidesocial.org/","El Instituto Mora es un centro público CONACyT, dedicado a la investigación y docencia en historia y ciencias sociales. Se fundó en 1981, cuenta con una planta permanente de investigadores en diversas disciplinas y líneas de investigación e imparte diversos posgrados. En 1993, en el área de Historia Oral, comienza la producción audiovisual, con el documental Un pueblo en la memoria. Desde entonces, el Instituto ha seguido produciendo documental a partir de los resultados de diversas investigaciones. En el 2000 se conforma el Laboratorio Audiovisual de Investigación Social, donde se ha seguido realizando documental, en el marco de su objetivo central: desarrollar investigación social con y sobre imágenes de los siglos XIX a XXI. A la fecha el LAIS ha producido: Un pueblo en la memoria (1994), Tradición o modernidad: reto de una generación (1996), El buen restaurador ama lo antiguo (1997), Cuando la rumba nos conoció (1998), Mi Multi es mi Multi (1999), Km. C-62 Un nómada del riel (2000), El arte de hacer ciudad (2000), De dolor y esperanza (2002), Revelando el rollo. Los usos de lo visual en la investigación social (2002), El triángulo de Tacubaya (2005), Ciudad Olimpia. El año en que fuimos modernos (2007), De la tele a la boca. Una reflexión sobre desarrollo infantil y televisión (2008) e Historias para no pensar (2012)","Producción propia del LAIS","2011"
"MXIM-AV-1-13-10","Consejo Nacional para Prevenir la Discriminación (CONAPRED), Canal 22","Emilio Castillo, Sáez","","Canal 22. Es una institución dependiente de la Secretaría de Educación Pública y del Consejo Nacional para la Cultura y las Artes. Fue creada en respuesta a solicitud de más de 1,200 integrantes de la comunidad cultural y artística de México para que el gobierno del país impulsara la existencia de una televisora cuyos contenidos procuraran la difusión de las principales manifestaciones del arte y la cultura y que, al mismo tiempo, permitieran el desarrollo de un nuevo lenguaje audiovisual en la producción televisiva mexicana. http://corporativo.canal22.org.mx/?seccion=6\
\
CONAPRED. El Consejo Nacional para Prevenir La Discriminación, CONAPRED, es un órgano de Estado creado por la Ley Federal para Prevenir y Eliminar la Discriminación, aprobada el 29 de abril de 2003, y publicada en el Diario Oficial de la Federación (DOF) el 11 de Junio del mismo año. El Consejo es la institución rectora para promover políticas y medidas tendientes a contribuir al desarrollo cultural y social y avanzar en la inclusión social y garantizar el derecho a la igualdad, que es el primero de los derechos fundamentales en la Constitución Federal. El CONAPRED también se encarga de recibir y resolver las reclamaciones y quejas por presuntos actos discriminatorios cometidos por particulares o por autoridades federales en el ejercicio de sus funciones. Asimismo, el CONAPRED desarrolla acciones para proteger a todos los ciudadanos y las ciudadanas de toda distinción o exclusión basada en el origen étnico o nacional, sexo, edad, discapacidad, condición social o económica, condiciones de salud, embarazo, lengua, religión, opiniones, preferencias sexuales, estado civil o cualquier otra, que impida o anule el reconocimiento o el ejercicio de los derechos y la igualdad real de oportunidades de las personas (artículo 4º Ley Federal para Prevenir la Discriminación). Esta entidad cuenta con personalidad jurídica y patrimonio propios, y está sectorizada a la Secretaría de Gobernación. Además, goza de autonomía técnica y de gestión, adopta sus decisiones con plena independencia, y no está subordinado a ninguna autoridad para sus resoluciones en los procedimientos de reclamaciones o quejas. (artículo 16 de la Ley Federal para Prevenir y Eliminar la Discriminación). http://www.conapred.org.mx/index.php?contenido=pagina&id=38&id_opcion=15&op=15","Víctor Ronquillo. Nació en la ciudad de México el 27 de agosto de 1957. Cronista, narrador y poeta. Estudió lengua y literatura hispánicas en la FFyL de la UNAM. Ha sido reportero en la sección cultural de El Nacional; jefe de información y guionista del programa televisivo “Expediente 13/22:30” de C-13; reportero de canal 40; reportero de asuntos especiales de El Universal y de Milenio Semanal; coordinador de información del programa de televisión “Punto de Partida”; colaborador del noticiero “Pulso” de Radio Educación y de Grupo Informativo Imagen, de radio. Cronista de Memoria de Papel. Colaborador de Casa del Tiempo, Diálogos, El Nacional, El Universal, Encuentro, La Orquesta, La Palabra y El Hombre Memoria de Papel, México en el Arte, Punto, Reforma, Siempre!, y Unomásuno. Becario del INBA, 1984, y del CME, 1987. Finalista de Premio Rodulfo Walsh de la Semana Negra en Gijón, España, en 1994, por La muerte viste de rosa. Finalista en dos ocasiones del Premio Salvador Novo que convocan el GDD y la UAM. http://www.literatura.bellasartes.gob.mx/acervos/index.php/catalogo-biobibliografico/1424?showall=1","Donación","2011"
"MXIM-AV-1-13-11","Consejo Nacional para Prevenir la Discriminación (CONAPRED), Canal 22","","","Canal 22. Es una institución dependiente de la Secretaría de Educación Pública y del Consejo Nacional para la Cultura y las Artes. Fue creada en respuesta a solicitud de más de 1,200 integrantes de la comunidad cultural y artística de México para que el gobierno del país impulsara la existencia de una televisora cuyos contenidos procuraran la difusión de las principales manifestaciones del arte y la cultura y que, al mismo tiempo, permitieran el desarrollo de un nuevo lenguaje audiovisual en la producción televisiva mexicana. http://corporativo.canal22.org.mx/?seccion=6\
\
CONAPRED. El Consejo Nacional para Prevenir La Discriminación, CONAPRED, es un órgano de Estado creado por la Ley Federal para Prevenir y Eliminar la Discriminación, aprobada el 29 de abril de 2003, y publicada en el Diario Oficial de la Federación (DOF) el 11 de Junio del mismo año. El Consejo es la institución rectora para promover políticas y medidas tendientes a contribuir al desarrollo cultural y social y avanzar en la inclusión social y garantizar el derecho a la igualdad, que es el primero de los derechos fundamentales en la Constitución Federal. El CONAPRED también se encarga de recibir y resolver las reclamaciones y quejas por presuntos actos discriminatorios cometidos por particulares o por autoridades federales en el ejercicio de sus funciones. Asimismo, el CONAPRED desarrolla acciones para proteger a todos los ciudadanos y las ciudadanas de toda distinción o exclusión basada en el origen étnico o nacional, sexo, edad, discapacidad, condición social o económica, condiciones de salud, embarazo, lengua, religión, opiniones, preferencias sexuales, estado civil o cualquier otra, que impida o anule el reconocimiento o el ejercicio de los derechos y la igualdad real de oportunidades de las personas (artículo 4º Ley Federal para Prevenir la Discriminación). Esta entidad cuenta con personalidad jurídica y patrimonio propios, y está sectorizada a la Secretaría de Gobernación. Además, goza de autonomía técnica y de gestión, adopta sus decisiones con plena independencia, y no está subordinado a ninguna autoridad para sus resoluciones en los procedimientos de reclamaciones o quejas. (artículo 16 de la Ley Federal para Prevenir y Eliminar la Discriminación). http://www.conapred.org.mx/index.php?contenido=pagina&id=38&id_opcion=15&op=15","Víctor Ronquillo. Nació en la ciudad de México el 27 de agosto de 1957. Cronista, narrador y poeta. Estudió lengua y literatura hispánicas en la FFyL de la UNAM. Ha sido reportero en la sección cultural de El Nacional; jefe de información y guionista del programa televisivo “Expediente 13/22:30” de C-13; reportero de canal 40; reportero de asuntos especiales de El Universal y de Milenio Semanal; coordinador de información del programa de televisión “Punto de Partida”; colaborador del noticiero “Pulso” de Radio Educación y de Grupo Informativo Imagen, de radio. Cronista de Memoria de Papel. Colaborador de Casa del Tiempo, Diálogos, El Nacional, El Universal, Encuentro, La Orquesta, La Palabra y El Hombre Memoria de Papel, México en el Arte, Punto, Reforma, Siempre!, y Unomásuno. Becario del INBA, 1984, y del CME, 1987. Finalista de Premio Rodulfo Walsh de la Semana Negra en Gijón, España, en 1994, por La muerte viste de rosa. Finalista en dos ocasiones del Premio Salvador Novo que convocan el GDD y la UAM. http://www.literatura.bellasartes.gob.mx/acervos/index.php/catalogo-biobibliografico/1424?showall=1","Donación","2011"
